head_2,head_7,head_8,head_10,head_12,head_13_0,head_13_1,head_14,head_21_value_1,head_21_value_2,head_21_value_3,body_11,body_12,body_13,body_14_value_1,body_14_value_2,body_14_value_3,body_14_value_4,body_15_value_1,body_15_value_2,body_15_value_3,body_15_value_4,body_15_value_5,body_16,body_17
2,5,27,700,7,2,34029,6615057,6,,,80,65,1,-8,106,52,86,,,,,,593802417238.0,2796.0
2,5,36,700,4,2,34032,6615057,5,,,80,65,2,-61,99,-111,105,,,,,,587382518121.0,6222.0
2,5,38,700,3,2,34033,6615057,6,,,80,65,5,-13,96,-100,14,,,,,,593873591310.0,3863.0
2,5,40,400,3,2,34033,6615057,6,,,80,65,5,-13,96,-100,14,,,,,,593873591310.0,3863.0
2,5,39,100,5,2,34034,6615057,6,,,80,65,1,-24,101,63,-96,,,,,,593810333600.0,4125.0
2,5,40,400,5,2,34034,6615057,6,,,80,65,1,-24,101,63,-96,,,,,,593810333600.0,4125.0
7,5,45,500,5,2,34035,6615056,9,,,5,128,1,86,106,-34,-51,,,,,,17267098449.0,5403.0
7,5,41,300,5,2,34035,6615056,9,,,5,128,1,86,106,-34,-51,,,,,,17267098449.0,5403.0
2,5,45,500,3,2,34036,6615057,6,,,80,65,1,-8,97,-114,-98,,,,,,600246840990.0,1707.0
2,5,41,700,3,2,34036,6615057,6,,,80,65,1,-8,97,-114,-98,,,,,,600246840990.0,1707.0
2,5,45,500,4,2,34037,6615057,6,,,80,65,6,-10,108,126,-92,,,,,,591744392868.0,1800.0
2,5,41,700,4,2,34037,6615057,6,,,80,65,6,-10,108,126,-92,,,,,,591744392868.0,1800.0
2,5,45,500,3,2,34038,6615057,6,,,80,65,3,-3,100,79,77,,,,,,590610353997.0,1008.0
7,5,43,0,3,2,34038,6615057,6,,,80,65,3,-3,100,79,77,,,,,,590610353997.0,1008.0
2,5,45,500,3,2,34039,6615057,9,,,80,65,4,-11,101,-81,-43,,,,,,588485169109.0,6276.0
2,5,44,800,3,2,34039,6615057,9,,,80,65,4,-11,101,-81,-43,,,,,,588485169109.0,6276.0
2,5,45,900,4,2,34040,6615057,6,,,80,65,1,-53,-31,-56,65,,,,,,667887446081.0,3959.0
2,5,50,600,4,2,34040,6615057,6,,,80,65,1,-53,-31,-56,65,,,,,,667887446081.0,3959.0
2,5,47,300,3,2,34041,6615057,6,,,80,65,6,-16,98,-44,-1,,,,,,584228525311.0,1387.0
2,5,50,600,3,2,34041,6615057,6,,,80,65,6,-16,98,-44,-1,,,,,,584228525311.0,1387.0
2,5,54,100,3,2,34042,6615057,6,,,80,65,1,-59,107,74,108,,,,,,585208711788.0,4600.0
2,5,55,800,3,2,34042,6615057,6,,,80,65,1,-59,107,74,108,,,,,,585208711788.0,4600.0
2,5,54,200,3,2,34043,6615057,6,,,80,65,2,-23,100,-83,10,,,,,,594888166666.0,3964.0
2,5,55,800,3,2,34043,6615057,6,,,80,65,2,-23,100,-83,10,,,,,,594888166666.0,3964.0
5,5,37,200,7,2,34047,6615056,8,,,5,128,0,43,-42,-112,18,,,,,,228000867.0,6213.0
5,5,54,0,7,2,34052,6615057,,,,80,65,1,-25,105,57,-84,,,,,,590574983596.0,1926.0
2,5,53,400,6,2,34053,6615057,6,,,80,65,6,-16,109,2,-108,,,,,,597103059604.0,2838.0
2,5,55,800,6,2,34053,6615057,6,,,80,65,6,-16,109,2,-108,,,,,,597103059604.0,2838.0
7,5,54,100,7,2,34054,6615057,,,,80,65,1,-60,-19,-115,124,,,,,,659308350844.0,4764.0
2,5,54,200,7,2,34055,6615057,5,,,80,65,1,-12,109,-74,82,,,,,,598095386194.0,1913.0
2,5,54,300,7,2,34057,6615057,6,,,80,65,5,-49,97,51,-79,,,,,,597090087857.0,3251.0
2,5,54,900,6,2,34058,6615057,6,,,80,65,5,-47,105,106,116,,,,,,593866058356.0,1182.0
2,5,55,800,6,2,34058,6615057,6,,,80,65,5,-47,105,106,116,,,,,,593866058356.0,1182.0
7,5,54,900,6,2,34059,6615056,6,,,5,128,1,37,44,-26,-47,,,,,,22151037025.0,3859.0
7,5,55,800,6,2,34059,6615056,6,,,5,128,1,37,44,-26,-47,,,,,,22151037025.0,3859.0
7,5,54,900,7,2,34060,6615057,,,,80,65,4,-18,102,-74,-25,,,,,,590626420455.0,3622.0
2,5,55,100,6,2,34061,6615057,6,,,80,65,3,-47,98,38,61,,,,,,591686903357.0,5987.0
2,5,55,800,6,2,34061,6615057,6,,,80,65,3,-47,98,38,61,,,,,,591686903357.0,5987.0
2,5,55,100,7,2,34062,6615057,6,,,80,65,1,-45,96,20,-115,,,,,,598094369933.0,1065.0
8,2,36,500,2,0,54930,6615057,6,5,,80,65,1,-50,99,54,89,,,,,,600239199833.0,1053060.0
8,4,24,400,2,0,54930,6615057,6,5,,80,65,1,-50,99,54,89,,,,,,600239199833.0,1053060.0
8,0,52,400,2,0,54930,6615057,6,5,,80,65,1,-50,99,54,89,,,,,,600239199833.0,1053060.0
8,5,4,600,2,0,54930,6615057,6,5,,80,65,1,-50,99,54,89,,,,,,600239199833.0,1053060.0
8,3,8,400,2,0,54930,6615057,6,5,,80,65,1,-50,99,54,89,,,,,,600239199833.0,1053060.0
8,1,20,500,2,0,54930,6615057,6,5,,80,65,1,-50,99,54,89,,,,,,600239199833.0,1053060.0
8,4,24,400,6,0,68937,6615057,9,5,,80,65,1,-58,96,100,93,,,,,,599174849629.0,1051453.0
8,3,13,500,6,0,68937,6615057,9,5,,80,65,1,-58,96,100,93,,,,,,599174849629.0,1051453.0
8,4,24,400,0,0,72530,6615057,6,5,,80,65,4,-27,102,88,-102,,,,,,590635079834.0,1050967.0
8,0,52,400,0,0,72530,6615057,6,5,,80,65,4,-27,102,88,-102,,,,,,590635079834.0,1050967.0
8,3,8,400,0,0,72530,6615057,6,5,,80,65,4,-27,102,88,-102,,,,,,590635079834.0,1050967.0
8,2,36,500,0,0,76539,6615057,6,5,,80,65,2,-50,102,115,80,,,,,,584156042064.0,1049874.0
8,4,24,400,0,0,76539,6615057,6,5,,80,65,2,-50,102,115,80,,,,,,584156042064.0,1049874.0
8,0,52,400,0,0,76539,6615057,6,5,,80,65,2,-50,102,115,80,,,,,,584156042064.0,1049874.0
8,3,8,400,0,0,76539,6615057,6,5,,80,65,2,-50,102,115,80,,,,,,584156042064.0,1049874.0
8,2,41,600,6,0,77378,6615057,6,5,,80,65,1,-1,103,-35,-47,,,,,,595952434641.0,1052807.0
0,4,29,500,6,0,77378,6615057,6,,,80,65,1,-1,103,-35,-47,,,,,,595952434641.0,1052807.0
0,0,52,400,6,0,77378,6615057,6,,,80,65,1,-1,103,-35,-47,,,,,,595952434641.0,1052807.0
8,5,4,600,6,0,77378,6615057,6,5,,80,65,1,-1,103,-35,-47,,,,,,595952434641.0,1052807.0
0,3,8,400,6,0,77378,6615057,6,,,80,65,1,-1,103,-35,-47,,,,,,595952434641.0,1052807.0
8,1,20,500,6,0,77378,6615057,6,5,,80,65,1,-1,103,-35,-47,,,,,,595952434641.0,1052807.0
3,4,24,400,6,0,78311,6615056,8,,,5,128,1,-68,74,59,-30,,,,,,22486909305.0,1049506.0
7,2,36,500,1,0,78410,6615056,9,,,5,128,0,67,19,121,-101,,,,,,75890886.0,1051474.0
7,2,36,300,1,0,78410,6615056,9,,,5,128,0,67,19,121,-101,,,,,,75890886.0,1051474.0
7,4,24,400,1,0,78410,6615056,9,,,5,128,0,67,19,121,-101,,,,,,75890886.0,1051474.0
7,0,52,400,1,0,78410,6615056,9,,,5,128,0,67,19,121,-101,,,,,,75890886.0,1051474.0
7,3,8,400,1,0,78410,6615056,9,,,5,128,0,67,19,121,-101,,,,,,75890886.0,1051474.0
7,1,20,500,1,0,78410,6615056,9,,,5,128,0,67,19,121,-101,,,,,,75890886.0,1051474.0
8,8,52,900,3,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
0,8,58,0,4,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,8,27,300,4,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,8,22,100,3,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,4,24,400,3,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,0,52,400,4,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,3,8,200,3,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,3,8,400,3,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,3,23,800,3,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,14,50,800,4,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,0,6,200,3,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,7,2,700,3,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,0,36,900,4,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,7,28,300,4,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
8,7,33,400,3,0,78434,6615057,5,6,,80,65,3,-45,105,8,-89,,,,,,607789336743.0,1049531.0
0,4,24,400,6,0,78473,6615057,6,,,80,65,6,-20,103,82,-52,,,,,,587442721484.0,1050819.0
3,4,24,400,1,0,78506,6615056,8,5,,5,128,0,63,124,74,-119,,,,,,5217976662.0,1053288.0
3,0,52,400,1,0,78506,6615056,8,5,,5,128,0,63,124,74,-119,,,,,,5217976662.0,1053288.0
3,3,8,400,1,0,78506,6615056,8,5,,5,128,0,63,124,74,-119,,,,,,5217976662.0,1053288.0
8,4,19,100,2,0,78512,6615057,6,5,,80,65,1,-18,102,17,25,,,,,,588427776281.0,1054771.0
8,4,24,400,2,0,78512,6615057,6,5,,80,65,1,-18,102,17,25,,,,,,588427776281.0,1054771.0
0,15,53,500,4,0,78643,6615057,6,,,80,65,2,-38,97,-95,39,,,,,,594899034407.0,1051318.0
0,15,53,500,5,0,78657,6615057,6,,,80,65,1,-12,97,48,102,,,,,,592735563878.0,1053510.0
0,15,58,600,4,0,78657,6615057,6,,,80,65,1,-12,97,48,102,,,,,,592735563878.0,1053510.0
3,15,53,500,4,0,78658,6615056,9,,,5,128,1,-66,127,-91,-7,,,,,,17181442987.0,1049474.0
2,15,53,500,3,0,78659,6615056,5,,,5,128,0,66,69,-19,11,,,,,,4983947901.0,1053094.0
0,15,53,500,5,0,78660,6615057,6,,,80,65,2,-61,99,-58,58,,,,,,598111602234.0,1049357.0
0,15,53,500,5,0,78661,6615057,6,,,80,65,2,-9,101,108,127,,,,,,590598933631.0,1048962.0
0,15,58,600,4,0,78661,6615057,6,,,80,65,2,-9,101,108,127,,,,,,590598933631.0,1048962.0
0,4,3,700,5,0,78661,6615057,6,,,80,65,2,-9,101,108,127,,,,,,590598933631.0,1048962.0
0,15,53,500,3,0,78662,6615057,5,,,80,65,2,-46,108,101,-34,,,,,,593821853150.0,1054768.0
0,15,53,700,3,0,78663,6615057,6,,,80,65,1,-22,-22,125,27,,,,,,665741712667.0,1050920.0
0,15,58,600,4,0,78663,6615057,6,,,80,65,1,-22,-22,125,27,,,,,,665741712667.0,1050920.0
0,4,8,800,3,0,78663,6615057,6,,,80,65,1,-22,-22,125,27,,,,,,665741712667.0,1050920.0
0,4,19,100,4,0,78663,6615057,6,,,80,65,1,-22,-22,125,27,,,,,,665741712667.0,1050920.0
0,4,24,400,4,0,78663,6615057,6,,,80,65,1,-22,-22,125,27,,,,,,665741712667.0,1050920.0
2,15,56,0,3,0,78664,6615056,8,,,5,128,0,2,18,-49,-5,,,,,,5341644001.0,1053030.0
2,15,58,600,3,0,78664,6615056,8,,,5,128,0,2,18,-49,-5,,,,,,5341644001.0,1053030.0
2,4,24,400,3,0,78664,6615056,8,,,5,128,0,2,18,-49,-5,,,,,,5341644001.0,1053030.0
3,15,56,400,5,0,78665,6615057,,,,80,65,6,-51,98,102,-45,,,,,,599261275859.0,1051533.0
0,15,56,900,5,0,78666,6615057,6,,,80,65,6,-57,99,6,-45,,,,,,600335017683.0,1050839.0
0,15,58,600,5,0,78666,6615057,6,,,80,65,6,-57,99,6,-45,,,,,,600335017683.0,1050839.0
0,15,57,200,5,0,78667,6615057,6,,,80,65,1,-22,99,97,34,,,,,,598104572194.0,1052047.0
0,15,58,600,5,0,78667,6615057,6,,,80,65,1,-22,99,97,34,,,,,,598104572194.0,1052047.0
0,4,3,700,3,0,78667,6615057,6,,,80,65,1,-22,99,97,34,,,,,,598104572194.0,1052047.0
0,15,54,400,3,0,78673,6615057,6,,,80,65,6,-63,103,-24,62,,,,,,588515452990.0,1050904.0
0,15,58,600,3,0,78673,6615057,6,,,80,65,6,-63,103,-24,62,,,,,,588515452990.0,1050904.0
0,4,24,400,3,0,78673,6615057,6,,,80,65,6,-63,103,-24,62,,,,,,588515452990.0,1050904.0
0,4,17,500,7,0,78691,6615057,6,,,80,65,2,-57,103,-8,14,,,,,,599185750030.0,1053267.0
0,4,17,800,7,0,78692,6615057,6,,,80,65,3,-64,97,-65,-28,,,,,,590609440740.0,1054403.0
0,4,18,100,7,0,78693,6615057,9,,,80,65,5,-46,101,62,-78,,,,,,591724977842.0,1050039.0
0,4,39,700,7,0,78693,6615057,9,,,80,65,5,-46,101,62,-78,,,,,,591724977842.0,1050039.0
0,4,18,300,6,0,78694,6615057,6,,,80,65,1,-6,100,42,124,,,,,,600249625212.0,1049583.0
0,4,24,400,6,0,78694,6615057,6,,,80,65,1,-6,100,42,124,,,,,,600249625212.0,1049583.0
2,4,44,800,6,0,78695,6615056,8,,,5,128,0,43,-42,-112,18,,,,,,4522968163.0,1052900.0
2,4,19,100,7,0,78695,6615056,8,,,5,128,0,43,-42,-112,18,,,,,,4522968163.0,1052900.0
2,4,55,100,7,0,78695,6615056,8,,,5,128,0,43,-42,-112,18,,,,,,4522968163.0,1052900.0
3,4,19,900,7,0,78696,6615057,,,,80,65,4,-47,103,-43,-86,,,,,,596004189610.0,1048637.0
0,4,19,200,7,0,78697,6615057,8,,,80,65,2,-23,101,-60,67,,,,,,585233024067.0,1052474.0
3,4,19,200,6,0,78698,6615056,8,,,5,128,1,-87,-67,-106,-48,,,,,,22179807901.0,1051695.0
3,4,24,400,6,0,78698,6615056,8,,,5,128,1,-87,-67,-106,-48,,,,,,22179807901.0,1051695.0
3,4,20,700,7,0,78699,6615056,9,,,5,128,1,85,68,39,22,,,,,,18201575685.0,1048898.0
0,4,19,400,6,0,78700,6615057,6,,,80,65,1,-42,109,3,-10,,,,,,590577746934.0,1051407.0
0,4,24,400,6,0,78700,6615057,6,,,80,65,1,-42,109,3,-10,,,,,,590577746934.0,1051407.0
0,4,19,900,7,0,78701,6615057,6,,,80,65,2,-62,98,72,-113,,,,,,600255760527.0,1053376.0
0,4,20,100,7,0,78702,6615057,6,,,80,65,6,-5,106,-102,98,,,,,,590661589602.0,1050772.0
0,4,20,200,7,0,78703,6615057,6,,,80,65,1,-41,102,-65,-10,,,,,,586290708470.0,1051938.0
0,4,39,700,7,0,78703,6615057,6,,,80,65,1,-41,102,-65,-10,,,,,,586290708470.0,1051938.0
0,4,23,0,7,0,78704,6615057,8,,,80,65,6,-56,103,52,46,,,,,,600335741998.0,1049947.0
3,4,23,800,6,0,78705,6615057,,,,80,65,2,-55,106,110,13,,,,,,599191629325.0,1054536.0
0,4,23,0,2,0,78708,6615057,6,,,80,65,4,-34,101,-6,44,,,,,,584189270572.0,1053841.0
0,4,24,200,2,0,78708,6615057,6,,,80,65,4,-34,101,-6,44,,,,,,584189270572.0,1053841.0
0,4,24,400,2,0,78708,6615057,6,,,80,65,4,-34,101,-6,44,,,,,,584189270572.0,1053841.0
0,4,23,600,1,0,78709,6615057,6,,,80,65,1,-26,106,111,-103,,,,,,588430544793.0,1051603.0
0,4,24,200,1,0,78709,6615057,6,,,80,65,1,-26,106,111,-103,,,,,,588430544793.0,1051603.0
0,4,24,400,1,0,78709,6615057,6,,,80,65,1,-26,106,111,-103,,,,,,588430544793.0,1051603.0
3,4,23,700,2,0,78710,6615056,9,,,5,128,1,-59,92,-69,78,,,,,,17949786867.0,1053771.0
3,4,24,200,2,0,78710,6615056,9,,,5,128,1,-59,92,-69,78,,,,,,17949786867.0,1053771.0
3,4,24,400,2,0,78710,6615056,9,,,5,128,1,-59,92,-69,78,,,,,,17949786867.0,1053771.0
3,4,24,400,1,0,78711,6615056,9,,,5,128,1,58,71,-97,46,,,,,,21853635162.0,1050572.0
3,4,29,500,1,0,78711,6615056,9,,,5,128,1,58,71,-97,46,,,,,,21853635162.0,1050572.0
3,3,8,400,1,0,78711,6615056,9,,,5,128,1,58,71,-97,46,,,,,,21853635162.0,1050572.0
0,4,24,400,1,0,78712,6615057,6,,,80,65,4,-20,99,64,-82,,,,,,596002709678.0,1048614.0
0,4,29,500,1,0,78712,6615057,6,,,80,65,4,-20,99,64,-82,,,,,,596002709678.0,1048614.0
0,4,25,100,1,0,78713,6615057,6,,,80,65,1,-51,104,-67,-113,,,,,,598099729807.0,1054816.0
0,4,29,500,1,0,78713,6615057,6,,,80,65,1,-51,104,-67,-113,,,,,,598099729807.0,1054816.0
0,4,25,400,1,0,78714,6615057,6,,,80,65,6,-51,109,95,-119,,,,,,587442093961.0,1051516.0
0,4,26,600,2,0,78715,6615057,6,,,80,65,5,-42,98,56,-66,,,,,,599246223550.0,1050647.0
0,4,29,500,2,0,78715,6615057,6,,,80,65,5,-42,98,56,-66,,,,,,599246223550.0,1050647.0
3,4,26,900,2,0,78716,6615056,5,,,5,128,1,-93,-42,-120,46,,,,,,21821522852.0,1054545.0
3,4,29,500,2,0,78716,6615056,5,,,5,128,1,-93,-42,-120,46,,,,,,21821522852.0,1054545.0
0,4,27,600,0,0,78717,6615057,6,,,80,65,4,-22,101,-66,78,,,,,,591703342670.0,1050864.0
0,4,29,500,0,0,78717,6615057,6,,,80,65,4,-22,101,-66,78,,,,,,591703342670.0,1050864.0
0,4,23,800,7,0,78723,6615057,6,,,80,65,1,-61,101,105,14,,,,,,587364002062.0,1053114.0
0,4,23,800,7,0,78724,6615057,5,,,80,65,4,-18,107,-23,84,,,,,,616406206804.0,1050899.0
3,4,24,100,7,0,78725,6615057,,,,80,65,5,-64,103,-88,14,,,,,,598160508942.0,1051051.0
0,4,23,900,7,0,78726,6615057,8,,,80,65,1,-55,-86,76,-2,,,,,,631380790526.0,1053760.0
0,4,24,400,7,0,78726,6615057,8,,,80,65,1,-55,-86,76,-2,,,,,,631380790526.0,1053760.0
7,4,24,900,7,0,78727,6615056,,,,5,128,0,113,-4,25,-88,,,,,,4525129846.0,1049255.0
2,4,24,400,7,0,78728,6615056,8,,,5,128,0,25,68,123,-16,,,,,,4603380240.0,1050138.0
0,4,24,400,7,0,78729,6615057,6,,,80,65,2,-50,107,-59,111,,,,,,591677261167.0,1048763.0
10,4,44,300,7,0,78730,-1,,,,255,65535,255,,,,,,,,,,,
0,4,24,500,7,0,78731,6615057,6,,,80,65,4,-30,108,-60,-105,,,,,,586335274135.0,1053443.0
3,4,25,0,6,0,78732,6615057,6,,,80,65,2,-54,109,64,-55,,,,,,600266440905.0,1053413.0
0,4,24,900,7,0,78733,6615057,5,,,80,65,1,-21,109,-94,13,,,,,,593809744397.0,1054849.0
0,4,25,100,7,0,78734,6615057,6,,,80,65,1,-29,109,15,-13,,,,,,593803481075.0,1053165.0
0,4,39,700,7,0,78734,6615057,6,,,80,65,1,-29,109,15,-13,,,,,,593803481075.0,1053165.0
0,4,25,100,7,0,78735,6615057,5,,,80,65,2,-1,98,-78,20,,,,,,599189393940.0,1054157.0
0,4,25,200,7,0,78736,6615057,6,,,80,65,4,-64,105,-23,28,,,,,,586332866844.0,1050548.0
0,4,25,400,7,0,78737,6615057,6,,,80,65,1,-4,-31,-57,12,,,,,,663603013388.0,1050088.0
3,4,44,800,6,0,78745,6615056,8,,,5,128,1,-87,-67,-106,-48,,,,,,17884840605.0,1053013.0
3,4,32,300,6,0,78745,6615056,8,,,5,128,1,-87,-67,-106,-48,,,,,,17884840605.0,1053013.0
0,4,35,500,1,0,78748,6615057,5,,,80,65,1,-26,106,111,-103,,,,,,589504286617.0,1049160.0
0,4,39,700,1,0,78748,6615057,5,,,80,65,1,-26,106,111,-103,,,,,,589504286617.0,1049160.0
0,4,38,700,0,0,78750,6615057,6,,,80,65,5,-52,108,-41,52,,,,,,594945382196.0,1050700.0
0,4,39,700,0,0,78750,6615057,6,,,80,65,5,-52,108,-41,52,,,,,,594945382196.0,1050700.0
0,4,38,900,2,0,78751,6615057,6,,,80,65,4,-23,106,80,66,,,,,,597078552642.0,1051406.0
0,4,39,700,2,0,78751,6615057,6,,,80,65,4,-23,106,80,66,,,,,,597078552642.0,1051406.0
0,4,44,800,0,0,78752,6615056,9,5,,5,128,1,-46,54,45,76,,,,,,21577335473.0,1051314.0
3,4,40,600,0,0,78752,6615056,9,,,5,128,1,-46,54,45,76,,,,,,21577335473.0,1051314.0
0,4,44,800,0,0,78753,6615057,6,,,80,65,4,-54,97,102,19,,,,,,597078926867.0,1049477.0
0,4,41,800,0,0,78753,6615057,6,,,80,65,4,-54,97,102,19,,,,,,597078926867.0,1049477.0
3,4,44,800,0,0,78754,6615056,8,,,5,128,1,-23,-47,-70,5,,,,,,22175941581.0,1053766.0
3,4,42,100,0,0,78754,6615056,8,,,5,128,1,-23,-47,-70,5,,,,,,22175941581.0,1053766.0
0,4,44,800,2,0,78755,6615057,6,,,80,65,2,-52,104,-20,-85,,,,,,587382181035.0,1053360.0
0,4,42,300,2,0,78755,6615057,6,,,80,65,2,-52,104,-20,-85,,,,,,587382181035.0,1053360.0
3,4,42,700,1,0,78756,6615057,,,,80,65,1,-3,106,32,-68,,,,,,598096273596.0,1053722.0
0,4,43,300,1,0,78757,6615057,6,,,80,65,2,-13,102,17,31,,,,,,586305163551.0,1050914.0
0,4,44,800,2,0,78758,6615057,6,,,80,65,1,-37,102,67,122,,,,,,600240776058.0,1054864.0
0,4,45,200,2,0,78758,6615057,6,,,80,65,1,-37,102,67,122,,,,,,600240776058.0,1054864.0
0,4,44,800,2,0,78759,6615057,5,,,80,65,1,-9,96,-53,-24,,,,,,600239664104.0,1054287.0
0,4,43,500,2,0,78759,6615057,5,,,80,65,1,-9,96,-53,-24,,,,,,600239664104.0,1054287.0
2,4,44,800,0,0,78760,6615056,8,,,5,128,0,6,25,-28,-110,,,,,,4834329268.0,1051557.0
2,4,43,700,0,0,78760,6615056,8,,,5,128,0,6,25,-28,-110,,,,,,4834329268.0,1051557.0
0,4,44,600,6,0,78767,6615057,9,,,80,65,3,-14,108,-110,-27,,,,,,587400778469.0,1052358.0
0,4,55,100,6,0,78767,6615057,9,,,80,65,3,-14,108,-110,-27,,,,,,587400778469.0,1052358.0
3,4,44,500,7,0,78768,6615057,,,,80,65,1,-36,104,-95,118,,,,,,584139366774.0,1054357.0
3,4,44,900,7,0,78769,6615056,9,,,5,128,1,18,127,-82,73,,,,,,22515089809.0,1054686.0
0,3,8,400,7,0,78769,6615056,9,5,,5,128,1,18,127,-82,73,,,,,,22515089809.0,1054686.0
3,4,55,100,7,0,78769,6615056,9,,,5,128,1,18,127,-82,73,,,,,,22515089809.0,1054686.0
3,4,45,0,7,0,78770,6615057,5,,,80,65,4,-30,108,-60,-105,,,,,,587409015959.0,1053184.0
0,4,45,100,7,0,78771,6615057,6,,,80,65,1,-58,98,106,51,,,,,,589504186931.0,1048986.0
0,4,55,100,7,0,78771,6615057,6,,,80,65,1,-58,98,106,51,,,,,,589504186931.0,1048986.0
2,4,45,0,6,0,78772,6615056,,,,5,128,0,,,,,41,0,32,52,-87,762314959.0,1050539.0
0,4,45,100,6,0,78773,6615057,6,,,80,65,1,-18,97,98,-99,,,,,,585216017053.0,1050399.0
0,4,45,300,7,0,78774,6615057,6,,,80,65,2,-1,107,61,-124,,,,,,586298162564.0,1054716.0
0,4,55,100,7,0,78774,6615057,6,,,80,65,2,-1,107,61,-124,,,,,,586298162564.0,1054716.0
0,4,45,500,7,0,78775,6615057,5,,,80,65,2,-10,103,-101,-78,,,,,,593815763890.0,1053056.0
0,4,55,100,7,0,78775,6615057,5,,,80,65,2,-10,103,-101,-78,,,,,,593815763890.0,1053056.0
3,4,45,800,6,0,78776,6615056,9,,,5,128,1,107,97,123,6,,,,,,21713126103.0,1050827.0
3,4,55,100,6,0,78776,6615056,9,,,5,128,1,107,97,123,6,,,,,,21713126103.0,1050827.0
3,4,46,500,7,0,78777,6615056,9,,,5,128,1,-100,48,67,-108,,,,,,21555511780.0,1052954.0
0,4,45,200,2,0,78783,6615057,6,,,80,65,2,-30,102,20,65,,,,,,597037487169.0,1048973.0
3,4,50,0,2,0,78783,6615057,6,,,80,65,2,-30,102,20,65,,,,,,597037487169.0,1048973.0
2,4,46,800,2,0,78784,6615056,9,,,5,128,0,-83,118,-78,80,,,,,,737411779.0,1053324.0
7,4,50,0,2,0,78784,6615056,9,,,5,128,0,-83,118,-78,80,,,,,,737411779.0,1053324.0
0,4,47,800,1,0,78785,6615057,6,,,80,65,3,-13,104,-105,17,,,,,,593841002257.0,1054840.0
3,4,50,0,1,0,78785,6615057,6,,,80,65,3,-13,104,-105,17,,,,,,593841002257.0,1054840.0
0,4,48,400,1,0,78786,6615057,6,,,80,65,2,-56,101,0,84,,,,,,585233719380.0,1049017.0
3,4,50,0,1,0,78786,6615057,6,,,80,65,2,-56,101,0,84,,,,,,585233719380.0,1049017.0
2,4,49,300,2,0,78787,6615056,8,,,5,128,0,114,94,-97,19,,,,,,4366336722.0,1053694.0
7,4,50,0,2,0,78787,6615056,8,,,5,128,0,114,94,-97,19,,,,,,4366336722.0,1053694.0
3,4,50,300,2,0,78788,6615057,,,,80,65,2,-20,106,69,-107,,,,,,588452300181.0,1050157.0
0,4,50,600,1,0,78789,6615057,6,,,80,65,2,-5,102,45,-72,,,,,,589525749176.0,1050809.0
0,4,50,300,1,0,78790,6615057,9,,,80,65,2,-37,100,40,64,,,,,,590604847168.0,1048793.0
0,4,55,100,1,0,78790,6615057,9,,,80,65,2,-37,100,40,64,,,,,,590604847168.0,1048793.0
0,4,50,500,2,0,78791,6615057,5,,,80,65,2,-49,105,-91,-107,,,,,,589526042005.0,1050241.0
8,4,55,100,2,0,78791,6615057,5,6,,80,65,2,-49,105,-91,-107,,,,,,589526042005.0,1050241.0
0,4,51,500,1,0,78792,6615057,5,,,80,65,1,-50,104,30,-54,,,,,,587354496714.0,1050860.0
0,4,55,100,1,0,78792,6615057,5,,,80,65,1,-50,104,30,-54,,,,,,587354496714.0,1050860.0
3,4,52,0,2,0,78793,6615057,6,,,80,65,4,-46,102,31,-19,,,,,,606741749741.0,1050379.0
0,4,55,100,2,0,78793,6615057,6,,,80,65,4,-46,102,31,-19,,,,,,606741749741.0,1050379.0
0,4,52,900,2,0,78794,6615057,6,,,80,65,6,-21,97,-27,-123,,,,,,594960762245.0,1053809.0
0,4,55,100,2,0,78794,6615057,6,,,80,65,6,-21,97,-27,-123,,,,,,594960762245.0,1053809.0
0,4,58,700,2,0,78795,6615057,6,,,80,65,1,-58,98,-72,-29,,,,,,585218103523.0,1054826.0
0,9,6,600,1,0,78796,6615057,5,,,80,65,6,-20,105,43,60,,,,,,589585181500.0,1053964.0
0,9,10,400,1,0,78796,6615057,5,,,80,65,6,-20,105,43,60,,,,,,589585181500.0,1053964.0
